order_item_id,order_id,product_id,quantity,price
2226,780,994,9,297.16
2227,780,977,5,299.56
2228,780,504,5,407.83
2229,781,821,7,402.41
2230,781,180,2,73.07
2231,782,26,1,393.66
2232,782,579,7,248.6
2233,783,358,9,294.96
2234,783,881,9,119.38
2235,784,458,7,236.99
2236,784,721,7,469.48
2237,784,611,5,24.46
2238,785,31,4,305.73
2239,785,124,9,59.48
2240,785,6,6,82.22
2241,785,204,4,449.78
2242,786,413,3,475.55
2243,786,843,8,93.13
2244,786,945,5,107.18
2245,786,859,7,284.6
2246,786,911,7,297.2
2247,787,843,3,93.13
2248,787,81,6,432.24
2249,787,600,2,25.23
2250,787,538,4,127.44
2251,788,717,8,416.16
2252,788,20,1,149.16
2253,789,273,7,434.2
2254,790,436,2,351.98
2255,790,319,6,82.44
2256,790,642,10,164.43
2257,790,26,2,393.66
2258,791,52,8,388.69
2259,792,498,8,43.48
2260,792,128,5,431.06
2261,792,39,1,343.7
2262,792,767,5,382.42
2263,792,600,4,25.23
2264,793,787,9,293.78
2265,793,70,10,493.51
2266,793,776,5,79.21
2267,793,588,1,68.8
2268,793,323,4,331.8
2269,794,325,3,477.66
2270,795,262,10,495.08
2271,796,514,1,433.7
2272,796,828,10,176.74
2273,796,305,10,364.42
2274,796,842,8,333.45
2275,796,952,7,334.19
2276,797,542,8,305.06
2277,797,655,4,218.67
2278,797,664,2,122.43
2279,797,204,8,449.78
2280,797,605,8,64.71
2281,798,834,7,92.31
2282,799,618,9,142.05
2283,799,768,5,439.0
2284,799,105,7,454.25
2285,799,930,7,132.65
2286,800,153,4,76.72
2287,801,294,1,183.29
2288,801,497,8,293.91
2289,801,585,5,318.53
2290,801,255,4,88.9
2291,802,781,6,348.5
2292,802,448,3,377.92
2293,803,755,9,73.94
2294,803,686,10,280.6
2295,804,297,10,386.15
2296,804,583,2,248.85
2297,804,626,8,187.61
2298,804,827,1,176.44
2299,804,69,5,41.9
2300,805,905,7,213.61
2301,805,869,3,431.58
2302,806,220,8,425.37
2303,807,528,8,140.34
2304,808,865,3,203.38
2305,808,109,2,118.26
2306,808,421,1,396.83
2307,808,862,3,229.38
2308,808,677,1,60.46
2309,809,98,9,216.63
2310,809,967,2,360.93
2311,809,241,6,470.53
2312,810,586,9,123.87
2313,810,610,9,346.75
2314,810,907,10,409.63
2315,810,460,3,63.81
2316,810,919,2,382.98
2317,811,1000,8,225.77
2318,812,749,9,453.7
2319,813,641,10,14.94
2320,813,988,5,220.24
2321,813,951,9,302.26
2322,813,32,2,89.41
2323,813,994,9,297.16
2324,814,916,5,220.88
2325,814,312,9,43.84
2326,814,142,3,129.63
2327,814,777,2,118.48
2328,815,970,6,240.64
2329,815,535,9,385.65
2330,815,756,4,398.04
2331,815,585,8,318.53
2332,816,383,8,316.33
2333,816,955,1,212.29
2334,816,553,3,278.19
2335,816,64,1,181.59
2336,816,266,9,371.68
2337,817,429,8,178.7
2338,818,485,2,294.24
2339,818,849,3,253.59
2340,818,863,4,264.57
2341,819,577,2,77.8
2342,819,307,10,260.57
2343,819,413,2,475.55
2344,819,783,2,129.64
2345,820,524,8,421.85
2346,820,691,10,165.22
2347,821,811,3,492.5
2348,821,615,7,437.42
2349,821,574,9,312.93
2350,822,475,7,266.21
2351,822,593,8,95.03
2352,823,274,1,457.05
2353,824,364,4,275.08
2354,824,731,2,86.31
2355,824,265,2,439.3
2356,824,810,10,61.05
2357,824,434,2,55.06
2358,825,438,1,411.82
2359,825,507,9,455.91
2360,825,658,4,184.73
2361,826,500,5,493.17
2362,826,691,9,165.22
2363,827,230,6,317.41
2364,827,741,7,234.03
2365,827,363,2,231.84
2366,827,798,8,284.74
2367,827,595,7,448.91
2368,828,300,1,47.25
2369,828,907,10,409.63
2370,829,719,5,66.53
2371,829,856,10,99.39
2372,829,386,7,402.72
2373,829,560,4,312.05
2374,830,959,10,87.31
2375,830,440,1,45.27
2376,830,273,8,434.2
2377,831,320,3,128.87
2378,831,67,8,74.76
2379,831,12,3,485.11
2380,831,575,6,431.87
2381,831,105,7,454.25
2382,832,164,6,270.21
2383,832,594,4,176.11
2384,833,282,9,172.31
2385,833,560,3,312.05
2386,833,1,9,190.4
2387,833,991,10,400.71
2388,834,273,9,434.2
2389,834,410,9,50.19
2390,835,234,10,248.8
2391,835,43,7,22.02
2392,835,141,5,481.41
2393,835,405,8,163.42
2394,835,155,9,492.9
2395,836,617,10,35.23
2396,836,70,7,493.51
2397,836,23,10,149.61
2398,836,854,2,449.54
2399,837,308,2,164.86
2400,838,850,2,299.72
2401,838,601,4,88.62
2402,839,678,10,201.94
2403,839,656,3,68.15
2404,839,841,4,11.48
2405,840,111,4,148.43
2406,840,219,8,326.57
2407,840,737,7,199.26
2408,840,916,1,220.88
2409,841,192,4,449.12
2410,841,45,5,133.1
2411,841,329,9,212.7
2412,842,97,7,263.75
2413,842,341,1,248.35
2414,842,932,3,418.29
2415,842,369,5,101.92
2416,842,769,5,174.33
2417,843,149,5,30.48
2418,843,128,10,431.06
2419,843,100,7,58.41
2420,843,326,1,370.26
2421,844,714,5,208.86
2422,844,281,1,445.55
2423,845,427,7,223.56
2424,845,866,2,282.02
2425,845,482,8,349.4
2426,845,919,2,382.98
2427,845,791,9,80.91
2428,846,717,5,416.16
2429,846,609,9,254.19
2430,847,772,9,423.99
2431,847,646,1,445.81
2432,847,560,9,312.05
2433,847,980,1,300.44
2434,847,888,7,122.9
2435,848,854,9,449.54
2436,848,149,2,30.48
2437,848,279,2,352.47
2438,848,454,5,453.65
2439,849,530,2,433.04
2440,849,807,4,467.51
2441,849,860,6,37.53
2442,849,638,3,125.02
2443,850,642,7,164.43
2444,850,970,5,240.64
2445,850,560,7,312.05
2446,850,632,9,448.13
2447,851,825,4,271.01
2448,851,716,10,465.12
2449,851,406,10,448.28
2450,851,563,8,72.5
2451,851,320,9,128.87
2452,852,581,5,232.27
2453,852,706,2,495.03
2454,852,336,6,25.16
2455,852,603,5,92.62
2456,853,823,1,170.08
2457,853,114,2,405.02
2458,853,629,3,23.16
2459,854,696,3,307.26
2460,854,60,8,166.04
2461,854,370,4,39.33
2462,854,714,7,208.86
2463,854,911,1,297.2
2464,855,117,2,402.82
2465,855,486,2,451.07
2466,855,433,1,311.02
2467,856,853,10,108.9
2468,856,551,9,262.48
2469,857,213,7,327.72
2470,857,322,4,358.72
2471,857,421,3,396.83
2472,857,103,9,160.61
2473,858,267,6,350.02
2474,858,382,10,349.88
2475,858,58,7,102.01
2476,858,498,1,43.48
2477,858,51,1,484.94
2478,859,672,10,448.9
2479,859,309,3,398.62
2480,859,306,9,488.05
2481,859,995,10,183.68
2482,859,257,3,468.4
2483,860,301,7,30.58
2484,861,699,5,81.41
2485,861,805,9,214.94
2486,861,629,7,23.16
2487,861,442,8,493.39
2488,862,52,6,388.69
2489,862,809,7,228.17
2490,862,269,3,182.95
2491,862,15,5,95.0
2492,863,434,6,55.06
2493,863,502,8,270.37
2494,863,349,9,190.43
2495,864,585,8,318.53
2496,865,787,6,293.78
2497,865,988,4,220.24
2498,865,197,9,364.35
2499,866,30,7,27.99
2500,866,134,4,172.12
2501,866,878,6,331.17
2502,866,265,7,439.3
2503,866,897,7,150.11
2504,867,875,3,17.57
2505,867,789,7,233.69
2506,868,718,5,482.69
2507,868,56,2,461.33
2508,868,407,6,197.65
2509,869,623,6,188.38
2510,869,235,1,101.65
2511,869,10,7,355.5
2512,869,165,3,49.69
2513,869,122,3,448.57
2514,870,302,3,268.02
2515,870,987,8,345.76
2516,871,988,8,220.24
2517,871,711,8,381.31
2518,871,319,7,82.44
2519,871,138,6,352.99
2520,872,69,7,41.9
2521,872,29,2,298.25
2522,872,81,3,432.24
2523,872,288,2,273.61
2524,872,95,6,386.63
2525,873,835,5,251.69
2526,873,547,9,61.21
2527,873,655,7,218.67
2528,873,62,1,139.32
2529,873,779,9,361.42
2530,874,111,8,148.43
2531,875,529,7,32.91
2532,875,493,8,142.3
2533,875,573,3,201.29
2534,875,201,2,322.81
2535,875,178,10,196.43
2536,876,904,6,293.61
2537,876,455,1,60.04
2538,876,954,5,457.63
2539,876,457,3,10.62
2540,876,736,7,439.21
2541,877,874,3,207.32
2542,877,654,7,373.99
2543,877,78,3,41.65
2544,878,942,3,279.32
2545,879,209,9,7.51
2546,880,235,8,101.65
2547,880,351,4,254.05
2548,880,441,6,46.99
2549,881,748,7,274.06
2550,881,888,9,122.9
2551,881,50,8,96.5
2552,881,568,6,221.55
2553,881,998,3,72.73
2554,882,272,9,406.01
2555,882,180,5,73.07
2556,882,131,2,211.62
2557,883,712,4,299.84
2558,883,516,6,18.05
2559,883,900,5,47.33
2560,883,371,5,54.89
2561,883,49,1,275.62
2562,884,261,5,309.43
2563,884,669,6,97.35
2564,884,293,8,412.19
2565,884,347,3,319.37
2566,885,866,2,282.02
2567,885,115,3,318.53
2568,886,158,8,382.0
2569,886,293,9,412.19
2570,887,784,8,176.12
2571,887,699,10,81.41
2572,887,752,2,470.22
2573,887,462,8,326.36
2574,887,923,7,447.8
2575,888,249,5,481.99
2576,888,661,3,181.27
2577,889,174,1,117.12
2578,889,197,9,364.35
2579,889,552,7,426.83
2580,889,702,3,30.65
2581,890,920,8,74.36
2582,891,732,1,408.21
2583,891,671,9,90.82
2584,891,63,2,415.23
2585,892,803,7,290.26
2586,892,986,4,250.27
2587,892,847,1,47.25
2588,892,262,6,495.08
2589,892,732,4,408.21
2590,893,396,10,465.72
2591,894,333,9,12.12
2592,894,516,3,18.05
2593,895,640,4,191.76
2594,895,339,4,239.72
2595,895,903,5,94.81
2596,896,37,2,155.78
2597,897,71,7,387.26
2598,897,452,8,281.41
2599,897,518,5,406.22
2600,897,527,2,210.34
2601,897,863,7,264.57
2602,898,177,5,347.01
2603,898,261,5,309.43
2604,898,939,6,63.29
2605,899,269,7,182.95
2606,899,55,9,300.96
2607,899,216,9,122.44
2608,900,705,2,36.37
2609,900,487,10,27.5
2610,900,635,4,58.05
2611,901,722,9,94.71
2612,901,110,1,43.11
2613,901,658,6,184.73
2614,901,247,10,216.95
2615,902,151,9,454.59
2616,903,984,9,42.19
2617,903,525,5,419.97
2618,903,896,9,106.47
2619,903,753,7,315.72
2620,904,582,10,490.12
2621,904,436,10,351.98
2622,904,541,9,477.26
2623,904,796,3,436.7
2624,904,907,10,409.63
2625,905,314,6,481.51
2626,906,593,3,95.03
2627,906,858,8,238.67
2628,906,108,5,379.0
2629,906,860,8,37.53
2630,907,260,7,53.1
2631,907,239,1,324.51
2632,908,883,10,14.76
2633,909,766,7,287.1
2634,909,728,5,398.66
2635,909,180,5,73.07
2636,909,136,4,164.99
2637,909,852,9,376.23
2638,910,607,8,107.14
2639,910,167,9,163.79
2640,911,244,10,188.23
2641,911,812,2,420.25
2642,912,1000,2,225.77
2643,912,662,9,493.33
2644,913,31,7,305.73
2645,913,943,3,327.45
2646,913,967,10,360.93
2647,913,216,3,122.44
2648,914,888,9,122.9
2649,914,947,1,72.76
2650,914,729,10,104.81
2651,914,571,4,259.42
2652,914,172,3,13.21
2653,915,46,2,332.95
2654,916,190,4,124.72
2655,917,911,1,297.2
2656,917,17,2,155.6
2657,918,396,8,465.72
2658,918,445,7,407.34
2659,918,118,1,97.35
2660,918,932,1,418.29
2661,918,521,10,299.09
2662,919,942,8,279.32
2663,919,733,7,334.27
2664,919,125,1,117.83
2665,919,561,2,353.52
2666,919,838,5,184.38
2667,920,382,7,349.88
2668,920,816,2,261.82
2669,921,64,4,181.59
2670,921,920,9,74.36
2671,921,297,6,386.15
2672,922,657,2,145.47
2673,922,604,9,48.91
2674,923,806,8,369.54
2675,924,432,9,381.95
2676,924,657,3,145.47
2677,924,200,6,391.04
2678,925,419,10,337.9
2679,925,324,2,143.57
2680,925,36,1,405.16
2681,926,751,1,62.86
2682,926,469,7,115.68
2683,927,4,6,301.34
2684,927,837,5,457.85
2685,928,976,10,134.82
2686,928,389,8,376.55
2687,928,855,2,106.54
2688,929,21,1,307.87
2689,929,447,7,493.07
2690,929,996,7,50.33
2691,930,276,2,253.25
2692,930,76,1,365.86
2693,930,927,7,138.0
2694,930,939,6,63.29
2695,931,889,2,54.22
2696,931,726,2,421.71
2697,931,721,4,469.48
2698,932,2,8,475.6
2699,932,555,6,438.94
2700,932,103,7,160.61
2701,933,838,10,184.38
2702,933,276,10,253.25
2703,933,481,1,316.55
2704,933,536,10,472.66
2705,933,16,6,95.79
2706,934,779,4,361.42
2707,934,441,7,46.99
2708,934,562,4,110.42
2709,934,302,9,268.02
2710,934,145,7,146.0
2711,935,744,10,253.85
2712,935,579,10,248.6
2713,935,415,3,317.76
2714,935,398,10,217.35
2715,935,471,1,11.02
2716,936,240,9,92.67
2717,936,444,9,188.47
2718,936,569,9,452.56
2719,936,920,10,74.36
2720,936,122,8,448.57
2721,937,699,8,81.41
2722,937,801,10,355.08
2723,937,75,6,354.89
2724,937,32,6,89.41
2725,937,823,10,170.08
2726,938,185,6,132.68
2727,938,465,2,481.28
2728,938,584,8,167.73
2729,938,919,7,382.98
2730,939,710,10,342.34
2731,940,130,1,257.82
2732,940,966,2,181.06
2733,941,442,6,493.39
2734,941,466,9,190.56
2735,942,573,3,201.29
2736,942,390,1,404.38
2737,942,310,2,139.06
2738,942,567,1,199.16
2739,942,780,10,322.37
2740,943,957,3,261.86
2741,943,964,2,197.7
2742,943,803,8,290.26
2743,944,344,9,219.76
2744,944,322,2,358.72
2745,944,472,8,485.09
2746,945,298,2,111.83
2747,945,688,3,143.59
2748,945,500,5,493.17
2749,945,395,10,173.7
2750,946,803,2,290.26
2751,946,99,9,17.58
2752,947,149,5,30.48
2753,947,95,10,386.63
2754,947,730,10,86.01
2755,947,413,3,475.55
2756,947,447,5,493.07
2757,948,167,3,163.79
2758,948,618,8,142.05
2759,949,525,10,419.97
2760,949,77,8,386.78
2761,949,55,5,300.96
2762,950,273,3,434.2
2763,950,108,9,379.0
2764,950,355,5,39.93
2765,951,498,1,43.48
2766,951,327,7,279.41
2767,951,799,9,349.84
2768,952,3,10,367.34
2769,952,145,3,146.0
2770,953,509,1,475.15
2771,953,728,10,398.66
2772,953,19,1,218.81
2773,954,648,7,341.16
2774,955,948,6,450.51
2775,955,420,5,377.43
2776,956,471,3,11.02
2777,957,848,3,498.45
2778,957,286,8,22.79
2779,958,516,3,18.05
2780,958,942,9,279.32
2781,959,336,5,25.16
2782,959,6,1,82.22
2783,959,92,8,358.06
2784,959,533,9,498.34
2785,959,188,3,279.82
2786,960,735,8,182.62
2787,960,247,2,216.95
2788,960,140,7,486.03
2789,961,399,9,376.68
2790,962,7,8,33.75
2791,962,68,1,402.09
2792,962,806,6,369.54
2793,963,657,1,145.47
2794,963,94,2,282.83
2795,963,589,6,68.38
2796,963,999,1,475.37
2797,963,626,3,187.61
2798,964,908,2,174.2
2799,964,836,2,212.37
2800,964,323,3,331.8
2801,964,438,2,411.82
2802,965,762,6,159.3
2803,966,970,8,240.64
2804,966,55,10,300.96
2805,967,205,1,305.18
2806,967,34,8,474.7
2807,968,830,7,228.85
2808,969,322,1,358.72
2809,969,5,8,82.23
2810,969,263,2,74.34
2811,969,899,9,11.44
2812,969,588,5,68.8
2813,970,729,6,104.81
2814,970,716,5,465.12
2815,970,233,3,290.57
2816,970,817,10,297.68
2817,970,535,8,385.65
2818,971,608,9,185.31
2819,971,587,4,42.55
2820,971,886,7,93.38
2821,971,353,3,331.05
2822,972,264,5,261.57
2823,972,980,8,300.44
2824,972,785,2,94.89
2825,972,424,2,249.74
2826,972,983,10,57.77
2827,973,948,3,450.51
2828,973,486,4,451.07
2829,973,825,5,271.01
2830,973,831,9,116.18
2831,973,85,4,158.94
2832,974,37,5,155.78
2833,975,47,3,159.3
2834,975,361,9,197.14
2835,975,680,10,433.43
2836,976,228,3,199.58
2837,976,71,8,387.26
2838,976,914,5,207.66
2839,976,219,6,326.57
2840,977,263,9,74.34
2841,977,783,4,129.64
2842,977,346,3,309.85
2843,977,431,9,75.78
2844,978,416,5,226.98
2845,979,446,1,473.89
2846,979,764,7,373.25
2847,979,459,4,32.87
2848,979,603,9,92.62
2849,979,225,5,136.28
2850,980,954,9,457.63
2851,980,516,4,18.05
2852,980,561,5,353.52
2853,981,326,4,370.26
2854,981,392,5,209.25
2855,982,937,3,14.1
2856,982,554,1,282.66
2857,982,339,6,239.72
2858,982,55,8,300.96
2859,983,950,5,300.72
2860,983,722,1,94.71
2861,983,403,6,255.1
2862,983,460,10,63.81
2863,984,361,2,197.14
2864,984,373,7,51.75
2865,984,164,4,270.21
2866,985,188,1,279.82
2867,985,609,1,254.19
2868,985,554,6,282.66
2869,985,924,6,400.93
2870,985,110,1,43.11
2871,986,645,5,64.28
2872,986,749,1,453.7
2873,986,683,10,89.59
2874,986,105,4,454.25
2875,987,974,2,111.4
2876,988,474,9,446.12
2877,989,98,10,216.63
2878,989,704,1,71.54
2879,989,146,6,23.26
2880,989,825,5,271.01
2881,990,699,7,81.41
2882,990,56,3,461.33
2883,990,173,1,258.49
2884,990,416,10,226.98
2885,991,942,4,279.32
2886,991,323,5,331.8
2887,991,716,2,465.12
2888,992,1,2,190.4
2889,992,683,3,89.59
2890,993,449,6,191.25
2891,993,804,10,305.32
2892,994,893,1,415.96
2893,994,11,3,15.19
2894,994,881,7,119.38
2895,995,81,6,432.24
2896,996,346,4,309.85
2897,997,929,6,318.57
2898,997,990,10,410.46
2899,998,451,10,389.69
2900,998,348,1,27.43
2901,998,449,5,191.25
2902,999,979,8,250.7
2903,1000,784,8,176.12
2904,1001,865,3,203.38
2905,1001,475,10,266.21
2906,1002,51,6,484.94
2907,1002,726,10,421.71
2908,1002,691,6,165.22
2909,1002,660,1,287.54
2910,1002,936,4,139.79
2911,1003,50,1,96.5
2912,1004,295,10,67.89
2913,1004,222,5,286.31
2914,1004,792,1,295.18
2915,1004,209,10,7.51
2916,1005,4,5,301.34
2917,1006,130,1,257.82
2918,1006,900,4,47.33
2919,1006,439,1,354.59
2920,1007,627,5,233.95
2921,1007,66,2,273.63
2922,1007,556,5,204.72
2923,1007,642,10,164.43
2924,1007,932,2,418.29
2925,1008,670,6,146.12
2926,1008,902,10,18.13
2927,1009,914,3,207.66
2928,1009,983,9,57.77
2929,1009,368,6,453.15
2930,1009,779,4,361.42
2931,1009,932,6,418.29
2932,1010,349,3,190.43
2933,1010,47,6,159.3
2934,1010,398,2,217.35
2935,1010,35,1,482.99
2936,1010,418,8,167.69
2937,1011,964,10,197.7
2938,1011,14,1,110.11
2939,1011,408,10,10.36
2940,1011,439,9,354.59
2941,1011,61,2,197.4
2942,1012,397,8,429.91
2943,1012,489,5,475.45
2944,1012,46,4,332.95
2945,1012,491,9,230.55
2946,1012,274,3,457.05
2947,1013,679,4,484.89
2948,1013,584,5,167.73
2949,1014,595,6,448.91
2950,1014,883,4,14.76
2951,1014,22,1,74.05
2952,1015,503,8,158.22
2953,1015,387,3,144.61
2954,1015,343,6,90.73
2955,1015,9,4,302.55
2956,1016,649,6,395.64
2957,1016,849,1,253.59
2958,1017,506,4,85.5
2959,1018,321,5,276.87
2960,1018,134,7,172.12
2961,1018,189,5,267.18
2962,1018,109,8,118.26
2963,1019,261,3,309.43
2964,1019,597,1,335.44
2965,1019,643,3,109.67
2966,1019,678,10,201.94
2967,1019,720,3,366.78
2968,1020,809,4,228.17
2969,1020,316,6,349.51
2970,1021,72,1,103.36
2971,1022,586,1,123.87
2972,1023,860,1,37.53
2973,1023,365,4,471.03
2974,1023,6,9,82.22
2975,1023,570,7,177.39
2976,1024,260,4,53.1
2977,1024,15,3,95.0
2978,1024,908,2,174.2
2979,1024,91,7,64.2
2980,1024,403,8,255.1
2981,1025,814,3,460.82
2982,1025,632,1,448.13
2983,1026,918,6,474.48
2984,1026,981,8,170.45
2985,1026,343,10,90.73
2986,1027,809,9,228.17
2987,1027,462,6,326.36
2988,1027,878,10,331.17
2989,1027,882,3,337.59
2990,1027,90,3,238.75
2991,1028,755,10,73.94
2992,1028,790,7,473.91
2993,1028,320,3,128.87
2994,1028,405,1,163.42
2995,1028,237,4,143.98
2996,1029,688,3,143.59
2997,1029,817,1,297.68
2998,1029,906,3,446.87
2999,1029,469,6,115.68
3000,1030,534,3,279.94
3001,1030,80,5,62.36
3002,1030,474,8,446.12
3003,1031,712,10,299.84
3004,1032,2,8,475.6
3005,1032,118,2,97.35
3006,1033,863,3,264.57
3007,1033,232,9,253.81
3008,1033,7,3,33.75
3009,1034,442,3,493.39
3010,1034,102,10,320.02
3011,1035,70,6,493.51
3012,1035,929,9,318.57
3013,1036,535,10,385.65
3014,1037,741,1,234.03
3015,1037,703,6,171.62
3016,1037,580,2,132.83
3017,1037,445,2,407.34
3018,1038,516,7,18.05
3019,1039,549,6,262.55
3020,1039,341,9,248.35
3021,1040,84,10,36.46
3022,1040,902,6,18.13
3023,1040,583,8,248.85
3024,1040,707,8,164.57
3025,1040,172,2,13.21
3026,1041,570,9,177.39
3027,1041,46,1,332.95
3028,1041,769,6,174.33
3029,1041,940,4,290.38
3030,1042,548,10,337.43
3031,1042,879,4,18.41
3032,1042,69,9,41.9
3033,1042,385,10,368.86
3034,1043,521,10,299.09
3035,1043,492,3,311.97
3036,1044,283,6,190.91
3037,1044,985,5,365.45
3038,1044,888,1,122.9
3039,1044,674,2,264.63
3040,1044,527,3,210.34
3041,1045,740,8,191.59
3042,1045,167,1,163.79
3043,1046,182,9,61.17
3044,1047,630,5,129.96
3045,1047,550,3,387.3
3046,1048,139,3,185.0
3047,1048,61,5,197.4
3048,1049,285,5,291.25
3049,1050,286,4,22.79
3050,1050,749,3,453.7
3051,1050,947,9,72.76
3052,1050,766,2,287.1
3053,1051,432,6,381.95
3054,1052,617,4,35.23
3055,1052,718,1,482.69
3056,1052,690,3,97.59
3057,1052,754,1,170.78
3058,1052,131,1,211.62
3059,1053,52,5,388.69
3060,1053,960,3,370.33
3061,1054,873,3,323.78
3062,1054,134,8,172.12
3063,1055,368,3,453.15
3064,1055,713,2,238.43
3065,1055,250,6,427.24
3066,1055,736,4,439.21
3067,1056,921,3,434.89
3068,1057,96,7,249.43
3069,1057,344,1,219.76
3070,1057,417,5,150.14
3071,1057,406,4,448.28
3072,1057,3,1,367.34
3073,1058,733,10,334.27
3074,1058,237,8,143.98
3075,1058,468,8,434.96
3076,1059,408,10,10.36
3077,1059,99,10,17.58
3078,1059,551,4,262.48
3079,1060,787,2,293.78
3080,1060,701,1,268.63
3081,1061,613,2,315.81
3082,1061,426,2,277.02
3083,1062,306,7,488.05
3084,1062,886,10,93.38
3085,1062,42,3,250.11
3086,1062,597,9,335.44
3087,1063,123,1,162.41
3088,1063,270,4,150.33
3089,1064,841,5,11.48
3090,1064,69,10,41.9
3091,1064,397,7,429.91
3092,1064,167,3,163.79
3093,1064,582,2,490.12
3094,1065,962,2,303.56
3095,1065,430,8,62.95
3096,1066,514,1,433.7
3097,1067,416,9,226.98
3098,1067,907,6,409.63
3099,1067,993,7,139.71
3100,1068,472,1,485.09
3101,1068,393,4,189.15
3102,1068,718,7,482.69
3103,1068,953,3,91.81
3104,1069,585,9,318.53
3105,1070,371,6,54.89
3106,1070,62,5,139.32
3107,1070,596,5,239.61
3108,1070,798,5,284.74
3109,1071,672,1,448.9
3110,1071,452,7,281.41
3111,1071,401,4,56.05
3112,1072,620,4,375.39
3113,1072,735,4,182.62
3114,1072,582,7,490.12
3115,1073,9,5,302.55
3116,1073,663,10,304.86
3117,1073,386,3,402.72
3118,1074,195,3,172.82
3119,1074,867,3,81.84
3120,1074,395,3,173.7
3121,1074,445,2,407.34
3122,1075,303,3,272.61
3123,1076,222,7,286.31
3124,1076,682,3,132.66
3125,1076,942,6,279.32
3126,1077,713,6,238.43
3127,1077,273,3,434.2
3128,1077,104,9,256.74
3129,1077,871,9,189.79
3130,1077,652,1,270.87
3131,1078,753,8,315.72
3132,1078,972,10,468.73
3133,1078,974,10,111.4
3134,1078,101,10,20.56
3135,1078,953,7,91.81
3136,1079,655,4,218.67
3137,1079,742,5,154.18
3138,1080,674,10,264.63
3139,1081,700,7,243.16
3140,1081,270,4,150.33
3141,1081,206,9,9.55
3142,1081,347,4,319.37
3143,1081,909,3,133.41
3144,1082,970,8,240.64
3145,1082,998,3,72.73
3146,1082,911,6,297.2
3147,1083,374,9,343.09
3148,1084,231,4,398.43
3149,1084,267,4,350.02
3150,1085,829,4,370.06
3151,1086,81,6,432.24
3152,1087,512,7,212.03
3153,1087,29,6,298.25
3154,1087,737,5,199.26
3155,1087,379,8,408.16
3156,1087,798,7,284.74
3157,1088,692,5,215.59
3158,1088,512,6,212.03
3159,1088,816,8,261.82
3160,1088,412,10,475.28
3161,1088,730,5,86.01
3162,1089,970,4,240.64
3163,1089,370,4,39.33
3164,1089,448,6,377.92
3165,1090,484,5,315.64
3166,1090,403,7,255.1
3167,1090,954,10,457.63
3168,1090,796,9,436.7
3169,1090,392,2,209.25
3170,1091,214,5,116.01
3171,1091,130,2,257.82
3172,1091,182,6,61.17
3173,1091,293,6,412.19
3174,1092,549,1,262.55
3175,1093,341,10,248.35
3176,1093,940,5,290.38
3177,1093,521,2,299.09
3178,1093,835,6,251.69
3179,1093,190,7,124.72
3180,1094,147,6,306.73
3181,1094,806,6,369.54
3182,1094,590,7,80.19
3183,1094,407,5,197.65
3184,1094,865,8,203.38
3185,1095,116,4,436.37
3186,1095,14,8,110.11
3187,1096,140,4,486.03
3188,1096,377,10,423.21
3189,1096,122,5,448.57
3190,1097,395,2,173.7
3191,1097,956,5,194.65
3192,1098,684,5,335.98
3193,1099,598,4,90.3
3194,1099,254,3,161.88
3195,1099,964,7,197.7
3196,1099,837,2,457.85
3197,1099,309,6,398.62
3198,1100,219,1,326.57
3199,1100,464,10,293.77
3200,1100,423,4,50.15
3201,1101,232,2,253.81
3202,1101,985,1,365.45
3203,1101,31,9,305.73
3204,1101,662,2,493.33
3205,1102,963,9,126.45
3206,1102,842,6,333.45
3207,1102,942,3,279.32
3208,1102,146,2,23.26
3209,1103,378,9,16.52
3210,1104,95,9,386.63
3211,1104,288,6,273.61
3212,1104,161,4,187.05
3213,1104,372,5,14.02
3214,1105,444,9,188.47
3215,1105,817,8,297.68
3216,1106,274,8,457.05
3217,1106,50,2,96.5
3218,1106,510,4,364.23
3219,1107,891,1,362.52
3220,1107,709,9,131.05
3221,1108,816,6,261.82
3222,1108,897,3,150.11
3223,1108,228,8,199.58
3224,1108,474,8,446.12
3225,1109,592,7,322.23
3226,1109,410,6,50.19
3227,1110,193,4,450.71
3228,1110,480,1,263.93
3229,1110,115,5,318.53
3230,1110,933,1,492.28
3231,1111,948,6,450.51
3232,1112,834,8,92.31
3233,1112,955,9,212.29
3234,1113,26,6,393.66
3235,1114,665,9,55.38
3236,1114,675,1,208.15
3237,1114,38,1,53.35
3238,1115,496,3,179.91
3239,1115,747,3,195.03
3240,1116,317,3,207.43
3241,1117,475,4,266.21
3242,1117,123,7,162.41
3243,1117,28,10,259.55
3244,1118,233,10,290.57
3245,1118,709,2,131.05
3246,1118,788,4,203.42
3247,1119,542,2,305.06
3248,1119,507,3,455.91
3249,1119,931,1,73.98
3250,1119,204,2,449.78
3251,1120,388,10,92.83
3252,1120,355,6,39.93
3253,1121,531,7,407.39
3254,1121,181,1,173.83
3255,1122,661,3,181.27
3256,1122,590,8,80.19
3257,1122,803,4,290.26
3258,1122,353,3,331.05
3259,1122,737,6,199.26
3260,1123,361,4,197.14
3261,1123,932,4,418.29
3262,1123,152,3,123.58
3263,1123,155,8,492.9
3264,1123,233,10,290.57
3265,1124,916,9,220.88
3266,1124,618,10,142.05
3267,1125,2,5,475.6
3268,1125,373,8,51.75
3269,1126,801,6,355.08
3270,1126,231,3,398.43
3271,1127,434,7,55.06
